epoch,accuracy,loss,val_accuracy,val_loss
0,0.9904761910438538,0.032079510390758514,0.9925925731658936,0.024147924035787582
1,0.9928571581840515,0.028485773131251335,0.9925925731658936,0.025410471484065056
2,0.9912698268890381,0.027083629742264748,0.9962962865829468,0.019779419526457787
3,0.9936507940292358,0.018592629581689835,0.9925925731658936,0.020788680762052536
4,0.9912698268890381,0.027676619589328766,0.9925925731658936,0.021739618852734566
5,0.9952380657196045,0.016124317422509193,0.9888888597488403,0.02137840911746025
6,0.9968253970146179,0.014559646137058735,0.9888888597488403,0.02242237515747547
7,0.9960317611694336,0.017928387969732285,0.9888888597488403,0.022222235798835754
8,0.9952380657196045,0.016088563948869705,0.9888888597488403,0.021994905546307564
